310,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000111530,2016/07/20 14:51:42,2016/07/22 00:00:00,AUD,16040.97,AUD,16040.97,A,,,,SHA,160722,2016-07-20T14:51:42.000000000-05:00,2016-07-20T19:51:42.000000000+00:00,2016/07/20 19:51:42,WFB,ANZ,REQUEST
311,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000111510,2016/07/20 14:51:42,2016/07/22 00:00:00,AUD,1227.45,AUD,1227.45,A,,,,SHA,160722,2016-07-20T14:51:42.000000000-05:00,2016-07-20T19:51:42.000000000+00:00,2016/07/20 19:51:42,WFB,ANZ,REQUEST
312,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000114210,2016/07/20 14:53:42,2016/07/22 00:00:00,AUD,850.00,AUD,850.00,A,,,,SHA,160722,2016-07-20T14:53:42.000000000-05:00,2016-07-20T19:53:42.000000000+00:00,2016/07/20 19:53:42,WFB,ANZ,REQUEST
310c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000111530,2016/07/20 14:56:42,2016/07/22 00:00:00,AUD,16040.97,AUD,16040.97,A,,,,SHA,160722,2016-07-20T14:56:42.000000000-05:00,2016-07-20T19:56:42.000000000+00:00,2016/07/20 19:56:42,WFB,ANZ,CONFIRM
311c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000111510,2016/07/20 14:56:42,2016/07/22 00:00:00,AUD,1227.45,AUD,1227.45,A,,,,SHA,160722,2016-07-20T14:56:42.000000000-05:00,2016-07-20T19:56:42.000000000+00:00,2016/07/20 19:56:42,WFB,ANZ,CONFIRM
312c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000114210,2016/07/20 14:58:42,2016/07/22 00:00:00,AUD,850.00,AUD,850.00,A,,,,SHA,160722,2016-07-20T14:58:42.000000000-05:00,2016-07-20T19:58:42.000000000+00:00,2016/07/20 19:58:42,WFB,ANZ,CONFIRM
313,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000114920,2016/07/20 15:02:18,2016/07/22 00:00:00,AUD,6445.79,AUD,6445.79,,,,,BEN,160722,2016-07-20T15:02:18.000000000-05:00,2016-07-20T20:02:18.000000000+00:00,2016/07/20 20:02:18,WFB,ANZ,REQUEST
313c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000114920,2016/07/20 15:07:18,2016/07/22 00:00:00,AUD,6445.79,AUD,6445.79,,,,,BEN,160722,2016-07-20T15:07:18.000000000-05:00,2016-07-20T20:07:18.000000000+00:00,2016/07/20 20:07:18,WFB,ANZ,CONFIRM
315,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000119510,2016/07/20 15:17:08,2016/07/22 00:00:00,AUD,2059.00,AUD,2059.00,D,,,,SHA,160722,2016-07-20T15:17:08.000000000-05:00,2016-07-20T20:17:08.000000000+00:00,2016/07/20 20:17:08,WFB,ANZ,REQUEST
315c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000119510,2016/07/20 15:22:08,2016/07/22 00:00:00,AUD,2059.00,AUD,2059.00,D,,,,SHA,160722,2016-07-20T15:22:08.000000000-05:00,2016-07-20T20:22:08.000000000+00:00,2016/07/20 20:22:08,WFB,ANZ,CONFIRM
317,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000125500,2016/07/20 15:46:11,2016/07/22 00:00:00,AUD,4895.00,AUD,4895.00,A,,,,SHA,160722,2016-07-20T15:46:11.000000000-05:00,2016-07-20T20:46:11.000000000+00:00,2016/07/20 20:46:11,WFB,ANZ,REQUEST
317c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000125500,2016/07/20 15:51:11,2016/07/22 00:00:00,AUD,4895.00,AUD,4895.00,A,,,,SHA,160722,2016-07-20T15:51:11.000000000-05:00,2016-07-20T20:51:11.000000000+00:00,2016/07/20 20:51:11,WFB,ANZ,CONFIRM
318,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000134730,2016/07/20 16:11:56,2016/07/22 00:00:00,AUD,3514.71,AUD,3514.71,A,,,,SHA,160722,2016-07-20T16:11:56.000000000-05:00,2016-07-20T21:11:56.000000000+00:00,2016/07/20 21:11:56,WFB,ANZ,REQUEST
318c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000134730,2016/07/20 16:16:56,2016/07/22 00:00:00,AUD,3514.71,AUD,3514.71,A,,,,SHA,160722,2016-07-20T16:16:56.000000000-05:00,2016-07-20T21:16:56.000000000+00:00,2016/07/20 21:16:56,WFB,ANZ,CONFIRM
321,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000132650,2016/07/20 16:38:20,2016/07/22 00:00:00,AUD,10273.53,USD,8000.00,,,,,BEN,160722,2016-07-20T16:38:20.000000000-05:00,2016-07-20T21:38:20.000000000+00:00,2016/07/20 21:38:20,WFB,ANZ,REQUEST
321c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000132650,2016/07/20 16:43:20,2016/07/22 00:00:00,AUD,10273.53,USD,8000.00,,,,,BEN,160722,2016-07-20T16:43:20.000000000-05:00,2016-07-20T21:43:20.000000000+00:00,2016/07/20 21:43:20,WFB,ANZ,CONFIRM
332,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000158450,2016/07/20 17:26:53,2016/07/22 00:00:00,AUD,1356.11,AUD,1356.11,A,,,,BEN,160722,2016-07-20T17:26:53.000000000-05:00,2016-07-20T22:26:53.000000000+00:00,2016/07/20 22:26:53,WFB,ANZ,REQUEST
332c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000158450,2016/07/20 17:31:53,2016/07/22 00:00:00,AUD,1356.11,AUD,1356.11,A,,,,BEN,160722,2016-07-20T17:31:53.000000000-05:00,2016-07-20T22:31:53.000000000+00:00,2016/07/20 22:31:53,WFB,ANZ,CONFIRM
333,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000151980,2016/07/20 17:35:04,2016/07/22 00:00:00,AUD,1935.23,AUD,1935.23,,,,,BEN,160722,2016-07-20T17:35:04.000000000-05:00,2016-07-20T22:35:04.000000000+00:00,2016/07/20 22:35:04,WFB,ANZ,REQUEST
333c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000151980,2016/07/20 17:40:04,2016/07/22 00:00:00,AUD,1935.23,AUD,1935.23,,,,,BEN,160722,2016-07-20T17:40:04.000000000-05:00,2016-07-20T22:40:04.000000000+00:00,2016/07/20 22:40:04,WFB,ANZ,CONFIRM
422,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100025840,2016/07/21 08:07:21,2016/07/25 00:00:00,AUD,5263.11,USD,3976.28,A,,,,OUR,160725,2016-07-21T08:07:21.000000000-05:00,2016-07-21T13:07:21.000000000+00:00,2016/07/21 13:07:21,WFB,ANZ,REQUEST
422c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100025840,2016/07/21 08:12:21,2016/07/25 00:00:00,AUD,5263.11,USD,3976.28,A,,,,OUR,160725,2016-07-21T08:12:21.000000000-05:00,2016-07-21T13:12:21.000000000+00:00,2016/07/21 13:12:21,WFB,ANZ,CONFIRM
423,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100039530,2016/07/21 09:57:48,2016/07/25 00:00:00,AUD,1020.00,AUD,1020.00,D,,,,SHA,160725,2016-07-21T09:57:48.000000000-05:00,2016-07-21T14:57:48.000000000+00:00,2016/07/21 14:57:48,WFB,ANZ,REQUEST
423c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100039530,2016/07/21 10:02:48,2016/07/25 00:00:00,AUD,1020.00,AUD,1020.00,D,,,,SHA,160725,2016-07-21T10:02:48.000000000-05:00,2016-07-21T15:02:48.000000000+00:00,2016/07/21 15:02:48,WFB,ANZ,CONFIRM
431,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049260,2016/07/21 10:32:05,2016/07/25 00:00:00,AUD,1267.25,USD,956.01,A,,,,OUR,160725,2016-07-21T10:32:05.000000000-05:00,2016-07-21T15:32:05.000000000+00:00,2016/07/21 15:32:05,WFB,ANZ,REQUEST
432,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049420,2016/07/21 10:32:36,2016/07/25 00:00:00,AUD,1267.25,USD,956.01,,,,,OUR,160725,2016-07-21T10:32:36.000000000-05:00,2016-07-21T15:32:36.000000000+00:00,2016/07/21 15:32:36,WFB,ANZ,REQUEST
433,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049920,2016/07/21 10:34:18,2016/07/25 00:00:00,AUD,8442.38,USD,6370.62,A,,,,OUR,160725,2016-07-21T10:34:18.000000000-05:00,2016-07-21T15:34:18.000000000+00:00,2016/07/21 15:34:18,WFB,ANZ,REQUEST
434,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049920,2016/07/21 10:34:19,2016/07/25 00:00:00,AUD,19833.18,USD,14968.10,A,,,,OUR,160725,2016-07-21T10:34:19.000000000-05:00,2016-07-21T15:34:19.000000000+00:00,2016/07/21 15:34:19,WFB,ANZ,REQUEST
431c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049260,2016/07/21 10:37:05,2016/07/25 00:00:00,AUD,1267.25,USD,956.01,A,,,,OUR,160725,2016-07-21T10:37:05.000000000-05:00,2016-07-21T15:37:05.000000000+00:00,2016/07/21 15:37:05,WFB,ANZ,CONFIRM
432c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049420,2016/07/21 10:37:36,2016/07/25 00:00:00,AUD,1267.25,USD,956.01,,,,,OUR,160725,2016-07-21T10:37:36.000000000-05:00,2016-07-21T15:37:36.000000000+00:00,2016/07/21 15:37:36,WFB,ANZ,CONFIRM
433c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049920,2016/07/21 10:39:18,2016/07/25 00:00:00,AUD,8442.38,USD,6370.62,A,,,,OUR,160725,2016-07-21T10:39:18.000000000-05:00,2016-07-21T15:39:18.000000000+00:00,2016/07/21 15:39:18,WFB,ANZ,CONFIRM
434c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049920,2016/07/21 10:39:19,2016/07/25 00:00:00,AUD,19833.18,USD,14968.10,A,,,,OUR,160725,2016-07-21T10:39:19.000000000-05:00,2016-07-21T15:39:19.000000000+00:00,2016/07/21 15:39:19,WFB,ANZ,CONFIRM
437,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100066560,2016/07/21 11:52:21,2016/07/25 00:00:00,AUD,36820.97,AUD,36820.97,D,,,,SHA,160725,2016-07-21T11:52:21.000000000-05:00,2016-07-21T16:52:21.000000000+00:00,2016/07/21 16:52:21,WFB,ANZ,REQUEST
437c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100066560,2016/07/21 11:57:21,2016/07/25 00:00:00,AUD,36820.97,AUD,36820.97,D,,,,SHA,160725,2016-07-21T11:57:21.000000000-05:00,2016-07-21T16:57:21.000000000+00:00,2016/07/21 16:57:21,WFB,ANZ,CONFIRM
438,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100081990,2016/07/21 13:03:00,2016/07/25 00:00:00,AUD,2543.06,AUD,2543.06,D,,,,OUR,160725,2016-07-21T13:03:00.000000000-05:00,2016-07-21T18:03:00.000000000+00:00,2016/07/21 18:03:00,WFB,ANZ,REQUEST
438c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100081990,2016/07/21 13:08:00,2016/07/25 00:00:00,AUD,2543.06,AUD,2543.06,D,,,,OUR,160725,2016-07-21T13:08:00.000000000-05:00,2016-07-21T18:08:00.000000000+00:00,2016/07/21 18:08:00,WFB,ANZ,CONFIRM
439,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100085440,2016/07/21 13:09:44,2016/07/25 00:00:00,AUD,5750.00,AUD,5750.00,A,,,,BEN,160725,2016-07-21T13:09:44.000000000-05:00,2016-07-21T18:09:44.000000000+00:00,2016/07/21 18:09:44,WFB,ANZ,REQUEST
439c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100085440,2016/07/21 13:14:44,2016/07/25 00:00:00,AUD,5750.00,AUD,5750.00,A,,,,BEN,160725,2016-07-21T13:14:44.000000000-05:00,2016-07-21T18:14:44.000000000+00:00,2016/07/21 18:14:44,WFB,ANZ,CONFIRM
440,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100085170,2016/07/21 13:15:56,2016/07/25 00:00:00,AUD,4354.30,AUD,4354.30,,,,,OUR,160725,2016-07-21T13:15:56.000000000-05:00,2016-07-21T18:15:56.000000000+00:00,2016/07/21 18:15:56,WFB,ANZ,REQUEST
441,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100086890,2016/07/21 13:19:05,2016/07/25 00:00:00,AUD,842.64,AUD,842.64,A,,,,SHA,160725,2016-07-21T13:19:05.000000000-05:00,2016-07-21T18:19:05.000000000+00:00,2016/07/21 18:19:05,WFB,ANZ,REQUEST
440c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100085170,2016/07/21 13:20:56,2016/07/25 00:00:00,AUD,4354.30,AUD,4354.30,,,,,OUR,160725,2016-07-21T13:20:56.000000000-05:00,2016-07-21T18:20:56.000000000+00:00,2016/07/21 18:20:56,WFB,ANZ,CONFIRM
441c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100086890,2016/07/21 13:24:05,2016/07/25 00:00:00,AUD,842.64,AUD,842.64,A,,,,SHA,160725,2016-07-21T13:24:05.000000000-05:00,2016-07-21T18:24:05.000000000+00:00,2016/07/21 18:24:05,WFB,ANZ,CONFIRM
443,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100098690,2016/07/21 14:05:58,2016/07/25 00:00:00,AUD,385.65,AUD,385.65,A,,,,BEN,160725,2016-07-21T14:05:58.000000000-05:00,2016-07-21T19:05:58.000000000+00:00,2016/07/21 19:05:58,WFB,ANZ,REQUEST
443c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100098690,2016/07/21 14:10:58,2016/07/25 00:00:00,AUD,385.65,AUD,385.65,A,,,,BEN,160725,2016-07-21T14:10:58.000000000-05:00,2016-07-21T19:10:58.000000000+00:00,2016/07/21 19:10:58,WFB,ANZ,CONFIRM
445,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100106020,2016/07/21 15:00:55,2016/07/25 00:00:00,AUD,11000.00,AUD,11000.00,D,,,,OUR,160725,2016-07-21T15:00:55.000000000-05:00,2016-07-21T20:00:55.000000000+00:00,2016/07/21 20:00:55,WFB,ANZ,REQUEST
445c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100106020,2016/07/21 15:05:55,2016/07/25 00:00:00,AUD,11000.00,AUD,11000.00,D,,,,OUR,160725,2016-07-21T15:05:55.000000000-05:00,2016-07-21T20:05:55.000000000+00:00,2016/07/21 20:05:55,WFB,ANZ,CONFIRM
447,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100136390,2016/07/21 16:11:50,2016/07/25 00:00:00,AUD,4422.60,AUD,4422.60,A,,,,SHA,160725,2016-07-21T16:11:50.000000000-05:00,2016-07-21T21:11:50.000000000+00:00,2016/07/21 21:11:50,WFB,ANZ,REQUEST
448,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100137950,2016/07/21 16:14:11,2016/07/25 00:00:00,AUD,750.00,AUD,750.00,A,,,,SHA,160725,2016-07-21T16:14:11.000000000-05:00,2016-07-21T21:14:11.000000000+00:00,2016/07/21 21:14:11,WFB,ANZ,REQUEST
447c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100136390,2016/07/21 16:16:50,2016/07/25 00:00:00,AUD,4422.60,AUD,4422.60,A,,,,SHA,160725,2016-07-21T16:16:50.000000000-05:00,2016-07-21T21:16:50.000000000+00:00,2016/07/21 21:16:50,WFB,ANZ,CONFIRM
448c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100137950,2016/07/21 16:19:11,2016/07/25 00:00:00,AUD,750.00,AUD,750.00,A,,,,SHA,160725,2016-07-21T16:19:11.000000000-05:00,2016-07-21T21:19:11.000000000+00:00,2016/07/21 21:19:11,WFB,ANZ,CONFIRM
449,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100141550,2016/07/21 16:28:56,2016/07/25 00:00:00,AUD,9860.10,AUD,9860.10,D,,,,BEN,160725,2016-07-21T16:28:56.000000000-05:00,2016-07-21T21:28:56.000000000+00:00,2016/07/21 21:28:56,WFB,ANZ,REQUEST
449c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100141550,2016/07/21 16:33:56,2016/07/25 00:00:00,AUD,9860.10,AUD,9860.10,D,,,,BEN,160725,2016-07-21T16:33:56.000000000-05:00,2016-07-21T21:33:56.000000000+00:00,2016/07/21 21:33:56,WFB,ANZ,CONFIRM
450,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100146920,2016/07/21 16:39:22,2016/07/25 00:00:00,AUD,50556.00,AUD,50556.00,A,,,,SHA,160725,2016-07-21T16:39:22.000000000-05:00,2016-07-21T21:39:22.000000000+00:00,2016/07/21 21:39:22,WFB,ANZ,REQUEST
450c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100146920,2016/07/21 16:44:22,2016/07/25 00:00:00,AUD,50556.00,AUD,50556.00,A,,,,SHA,160725,2016-07-21T16:44:22.000000000-05:00,2016-07-21T21:44:22.000000000+00:00,2016/07/21 21:44:22,WFB,ANZ,CONFIRM
548,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200071940,2016/07/22 12:02:22,2016/07/26 00:00:00,AUD,1287.66,AUD,1287.66,A,,,,BEN,160726,2016-07-22T12:02:22.000000000-05:00,2016-07-22T17:02:22.000000000+00:00,2016/07/22 17:02:22,WFB,ANZ,REQUEST
548c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200071940,2016/07/22 12:07:22,2016/07/26 00:00:00,AUD,1287.66,AUD,1287.66,A,,,,BEN,160726,2016-07-22T12:07:22.000000000-05:00,2016-07-22T17:07:22.000000000+00:00,2016/07/22 17:07:22,WFB,ANZ,CONFIRM
550,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200040840,2016/07/22 13:26:48,2016/07/26 00:00:00,AUD,530.25,AUD,530.25,,,,,BEN,160726,2016-07-22T13:26:48.000000000-05:00,2016-07-22T18:26:48.000000000+00:00,2016/07/22 18:26:48,WFB,ANZ,REQUEST
550c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200040840,2016/07/22 13:31:48,2016/07/26 00:00:00,AUD,530.25,AUD,530.25,,,,,BEN,160726,2016-07-22T13:31:48.000000000-05:00,2016-07-22T18:31:48.000000000+00:00,2016/07/22 18:31:48,WFB,ANZ,CONFIRM
553,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200102440,2016/07/22 13:46:59,2016/07/26 00:00:00,AUD,22427.32,USD,16856.37,,,,,OUR,160726,2016-07-22T13:46:59.000000000-05:00,2016-07-22T18:46:59.000000000+00:00,2016/07/22 18:46:59,WFB,ANZ,REQUEST
554,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200102650,2016/07/22 13:47:19,2016/07/26 00:00:00,AUD,19794.08,USD,14877.23,,,,,OUR,160726,2016-07-22T13:47:19.000000000-05:00,2016-07-22T18:47:19.000000000+00:00,2016/07/22 18:47:19,WFB,ANZ,REQUEST
553c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200102440,2016/07/22 13:51:59,2016/07/26 00:00:00,AUD,22427.32,USD,16856.37,,,,,OUR,160726,2016-07-22T13:51:59.000000000-05:00,2016-07-22T18:51:59.000000000+00:00,2016/07/22 18:51:59,WFB,ANZ,CONFIRM
554c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200102650,2016/07/22 13:52:19,2016/07/26 00:00:00,AUD,19794.08,USD,14877.23,,,,,OUR,160726,2016-07-22T13:52:19.000000000-05:00,2016-07-22T18:52:19.000000000+00:00,2016/07/22 18:52:19,WFB,ANZ,CONFIRM
555,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200091720,2016/07/22 15:23:03,2016/07/26 00:00:00,AUD,17953.59,AUD,17953.59,A,,,,SHA,160726,2016-07-22T15:23:03.000000000-05:00,2016-07-22T20:23:03.000000000+00:00,2016/07/22 20:23:03,WFB,ANZ,REQUEST
555c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200091720,2016/07/22 15:28:03,2016/07/26 00:00:00,AUD,17953.59,AUD,17953.59,A,,,,SHA,160726,2016-07-22T15:28:03.000000000-05:00,2016-07-22T20:28:03.000000000+00:00,2016/07/22 20:28:03,WFB,ANZ,CONFIRM
557,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200082190,2016/07/22 16:08:47,2016/07/26 00:00:00,AUD,1553.60,AUD,1553.60,,,,,BEN,160726,2016-07-22T16:08:47.000000000-05:00,2016-07-22T21:08:47.000000000+00:00,2016/07/22 21:08:47,WFB,ANZ,REQUEST
557c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200082190,2016/07/22 16:13:47,2016/07/26 00:00:00,AUD,1553.60,AUD,1553.60,,,,,BEN,160726,2016-07-22T16:13:47.000000000-05:00,2016-07-22T21:13:47.000000000+00:00,2016/07/22 21:13:47,WFB,ANZ,CONFIRM
558,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200152200,2016/07/22 16:36:48,2016/07/26 00:00:00,AUD,2975.00,AUD,2975.00,A,,,,BEN,160726,2016-07-22T16:36:48.000000000-05:00,2016-07-22T21:36:48.000000000+00:00,2016/07/22 21:36:48,WFB,ANZ,REQUEST
558c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200152200,2016/07/22 16:41:48,2016/07/26 00:00:00,AUD,2975.00,AUD,2975.00,A,,,,BEN,160726,2016-07-22T16:41:48.000000000-05:00,2016-07-22T21:41:48.000000000+00:00,2016/07/22 21:41:48,WFB,ANZ,CONFIRM
562,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200119610,2016/07/22 18:26:30,2016/07/26 00:00:00,AUD,9516.67,AUD,9516.67,A,,,,SHA,160726,2016-07-22T18:26:30.000000000-05:00,2016-07-22T23:26:30.000000000+00:00,2016/07/22 23:26:30,WFB,ANZ,REQUEST
562c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200119610,2016/07/22 18:31:30,2016/07/26 00:00:00,AUD,9516.67,AUD,9516.67,A,,,,SHA,160726,2016-07-22T18:31:30.000000000-05:00,2016-07-22T23:31:30.000000000+00:00,2016/07/22 23:31:30,WFB,ANZ,CONFIRM
563,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200134870,2016/07/22 19:54:26,2016/07/26 00:00:00,AUD,6384.00,AUD,6384.00,A,,,,SHA,160726,2016-07-22T19:54:26.000000000-05:00,2016-07-23T00:54:26.000000000+00:00,2016/07/23 00:54:26,WFB,ANZ,REQUEST
564,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200137260,2016/07/22 19:57:44,2016/07/26 00:00:00,AUD,20000.00,AUD,20000.00,A,,,,BEN,160726,2016-07-22T19:57:44.000000000-05:00,2016-07-23T00:57:44.000000000+00:00,2016/07/23 00:57:44,WFB,ANZ,REQUEST
563c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200134870,2016/07/22 19:59:26,2016/07/26 00:00:00,AUD,6384.00,AUD,6384.00,A,,,,SHA,160726,2016-07-22T19:59:26.000000000-05:00,2016-07-23T00:59:26.000000000+00:00,2016/07/23 00:59:26,WFB,ANZ,CONFIRM
564c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200137260,2016/07/22 20:02:44,2016/07/26 00:00:00,AUD,20000.00,AUD,20000.00,A,,,,BEN,160726,2016-07-22T20:02:44.000000000-05:00,2016-07-23T01:02:44.000000000+00:00,2016/07/23 01:02:44,WFB,ANZ,CONFIRM
565,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200141120,2016/07/22 20:04:00,2016/07/26 00:00:00,AUD,2935.50,AUD,2935.50,A,,,,OUR,160726,2016-07-22T20:04:00.000000000-05:00,2016-07-23T01:04:00.000000000+00:00,2016/07/23 01:04:00,WFB,ANZ,REQUEST
566,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200141660,2016/07/22 20:05:04,2016/07/26 00:00:00,AUD,1147.92,AUD,1147.92,D,,,,SHA,160726,2016-07-22T20:05:04.000000000-05:00,2016-07-23T01:05:04.000000000+00:00,2016/07/23 01:05:04,WFB,ANZ,REQUEST
565c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200141120,2016/07/22 20:09:00,2016/07/26 00:00:00,AUD,2935.50,AUD,2935.50,A,,,,OUR,160726,2016-07-22T20:09:00.000000000-05:00,2016-07-23T01:09:00.000000000+00:00,2016/07/23 01:09:00,WFB,ANZ,CONFIRM
566c,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200141660,2016/07/22 20:10:04,2016/07/26 00:00:00,AUD,1147.92,AUD,1147.92,D,,,,SHA,160726,2016-07-22T20:10:04.000000000-05:00,2016-07-23T01:10:04.000000000+00:00,2016/07/23 01:10:04,WFB,ANZ,CONFIRM
